reviewId,game,date,content_lower,Sentiment,is_train,pred_label
rev_55926,Mobile_Legends,2026-03,mobile-legends runs incredibly smoothly on my device perfect 60fps performance.,2,0,2
rev_55927,Mobile_Legends,2025-12,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_55928,Mobile_Legends,2025-12,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_55929,Mobile_Legends,2025-12,moonton did a great job highly balanced and fun to play best moba game on mobile.,2,0,2
rev_55930,Mobile_Legends,2026-05,mlbb is just collecting daily check-in rewards not really my type of game.,3,0,3
rev_55931,Mobile_Legends,2026-01,mobile-legends added the latest skin line events available in the client menu.,1,0,1
rev_55932,Mobile_Legends,2026-05,the roster system has the classic 5v5 mode updates for all global region players.,1,0,1
rev_55933,Mobile_Legends,2025-12,i am here only for another casual arcade system ok i guess.,3,0,3
rev_55934,Mobile_Legends,2026-01,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_55935,Mobile_Legends,2026-01,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_55936,Mobile_Legends,2025-11,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_55937,Mobile_Legends,2026-02,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_55938,Mobile_Legends,2026-03,mobile-legends added a new marksman hero today according to the game store.,1,0,1
rev_55939,Mobile_Legends,2026-01,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_55940,Mobile_Legends,2026-03,mobile-legends runs optimizing the frame rate latency best moba game on mobile.,2,0,2
rev_55941,Mobile_Legends,2026-04,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_55942,Mobile_Legends,2025-12,mobile-legends added a new marksman hero today for all global region players.,1,0,1
rev_55943,Mobile_Legends,2025-12,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_55944,Mobile_Legends,2025-11,just typing random texts to see if this app works ok i guess.,3,0,3
rev_55945,Mobile_Legends,2025-12,mobile-legends mlbb has serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_55946,Mobile_Legends,2026-02,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_55947,Mobile_Legends,2025-12,moonton released a new marksman hero today for all global region players.,1,0,1
rev_55948,Mobile_Legends,2025-11,mlbb is just to see if this app works ok i guess.,3,0,3
rev_55949,Mobile_Legends,2026-04,mobile-legends mlbb has serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_55951,Mobile_Legends,2026-02,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_55952,Mobile_Legends,2025-12,mobile-legends runs incredibly smoothly on my device best moba game on mobile.,2,0,2
rev_55953,Mobile_Legends,2026-05,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_55954,Mobile_Legends,2025-11,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_55955,Mobile_Legends,2026-03,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_55956,Mobile_Legends,2026-03,just typing random texts collecting daily check-in rewards whatever i dont care.,3,0,3
rev_55957,Mobile_Legends,2026-04,the roster system has a new marksman hero today for all global region players.,1,0,1
rev_55958,Mobile_Legends,2026-03,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_55959,Mobile_Legends,2026-01,mobile-legends added the latest skin line events according to the game store.,1,0,1
rev_55960,Mobile_Legends,2026-02,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_55961,Mobile_Legends,2026-01,the roster system has the latest skin line events available in the client menu.,1,0,1
rev_55962,Mobile_Legends,2026-02,playing mobile-legends now means network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_55963,Mobile_Legends,2025-11,moonton released the classic 5v5 mode updates for all global region players.,1,0,1
rev_55964,Mobile_Legends,2025-11,moonton released the classic 5v5 mode updates available in the client menu.,1,0,1
rev_55965,Mobile_Legends,2026-04,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_55966,Mobile_Legends,2026-03,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_55967,Mobile_Legends,2026-01,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_55968,Mobile_Legends,2026-02,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_55969,Mobile_Legends,2026-01,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_55970,Mobile_Legends,2025-11,mobile-legends runs highly balanced and fun to play best moba game on mobile.,2,0,2
rev_55971,Mobile_Legends,2025-11,the gameplay experience is highly balanced and fun to play loving the new update!,2,0,2
rev_55972,Mobile_Legends,2025-11,mobile-legends added a new marksman hero today according to the game store.,1,0,1
rev_55973,Mobile_Legends,2026-03,the roster system has the latest skin line events according to the game store.,1,0,1
rev_55974,Mobile_Legends,2026-05,moonton released the latest skin line events available in the client menu.,1,0,1
rev_55975,Mobile_Legends,2026-01,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_55976,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_55977,Mobile_Legends,2026-03,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_55978,Mobile_Legends,2026-02,moonton released a new marksman hero today for all global region players.,1,0,1
rev_55979,Mobile_Legends,2025-12,mobile-legends added the classic 5v5 mode updates according to the game store.,1,0,1
rev_55980,Mobile_Legends,2026-03,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_55981,Mobile_Legends,2025-12,the roster system has a new marksman hero today according to the game store.,1,0,1
rev_55982,Mobile_Legends,2026-05,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_55983,Mobile_Legends,2025-11,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_55984,Mobile_Legends,2026-05,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_55985,Mobile_Legends,2025-12,mobile-legends added the classic 5v5 mode updates according to the game store.,1,0,1
rev_55986,Mobile_Legends,2026-02,mobile-legends added the classic 5v5 mode updates for all global region players.,1,0,1
rev_55987,Mobile_Legends,2026-05,just typing random texts another casual arcade system ok i guess.,3,0,3
rev_55988,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_55989,Mobile_Legends,2026-03,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_55990,Mobile_Legends,2026-04,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_55991,Mobile_Legends,2026-03,mobile-legends runs incredibly smoothly on my device loving the new update!,2,0,2
rev_55992,Mobile_Legends,2026-02,mobile-legends runs optimizing the frame rate latency perfect 60fps performance.,2,0,2
rev_55993,Mobile_Legends,2025-12,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_55994,Mobile_Legends,2025-11,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_55995,Mobile_Legends,2025-11,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_55996,Mobile_Legends,2026-02,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_55997,Mobile_Legends,2026-03,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_55998,Mobile_Legends,2026-05,mobile-legends added a new marksman hero today for all global region players.,1,0,1
rev_55999,Mobile_Legends,2026-03,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56001,Mobile_Legends,2025-12,moonton did a great job incredibly smoothly on my device perfect 60fps performance.,2,0,2
rev_56002,Mobile_Legends,2025-11,mobile-legends added the latest skin line events according to the game store.,1,0,1
rev_56003,Mobile_Legends,2026-02,mlbb is just collecting daily check-in rewards ok i guess.,3,0,3
rev_56004,Mobile_Legends,2025-11,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56005,Mobile_Legends,2026-05,the roster system has a new marksman hero today for all global region players.,1,0,1
rev_56006,Mobile_Legends,2025-11,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56007,Mobile_Legends,2025-11,just typing random texts another casual arcade system ok i guess.,3,0,3
rev_56008,Mobile_Legends,2026-03,the gameplay experience is highly balanced and fun to play best moba game on mobile.,2,0,2
rev_56009,Mobile_Legends,2026-05,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56010,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56011,Mobile_Legends,2026-03,mobile-legends added the classic 5v5 mode updates according to the game store.,1,0,1
rev_56012,Mobile_Legends,2025-12,mobile-legends runs highly balanced and fun to play perfect 60fps performance.,2,0,2
rev_56013,Mobile_Legends,2025-12,mobile-legends added the latest skin line events for all global region players.,1,0,1
rev_56014,Mobile_Legends,2025-11,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56015,Mobile_Legends,2026-05,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56016,Mobile_Legends,2026-05,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56017,Mobile_Legends,2026-02,mobile-legends added a new marksman hero today according to the game store.,1,0,1
rev_56018,Mobile_Legends,2026-01,the roster system has the classic 5v5 mode updates according to the game store.,1,0,1
rev_56019,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56020,Mobile_Legends,2025-11,the roster system has the latest skin line events according to the game store.,1,0,1
rev_56021,Mobile_Legends,2026-02,just typing random texts collecting daily check-in rewards not really my type of game.,3,0,3
rev_56022,Mobile_Legends,2026-04,moonton released the latest skin line events available in the client menu.,1,0,1
rev_56023,Mobile_Legends,2026-04,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56024,Mobile_Legends,2026-04,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_56025,Mobile_Legends,2026-05,mobile-legends added a new marksman hero today available in the client menu.,1,0,1
rev_56026,Mobile_Legends,2026-03,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56027,Mobile_Legends,2025-12,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56028,Mobile_Legends,2025-11,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56029,Mobile_Legends,2026-03,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56030,Mobile_Legends,2025-11,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56031,Mobile_Legends,2026-05,moonton released the classic 5v5 mode updates according to the game store.,1,0,1
rev_56032,Mobile_Legends,2026-05,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56033,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56034,Mobile_Legends,2026-05,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56035,Mobile_Legends,2025-11,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56036,Mobile_Legends,2026-05,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56037,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56038,Mobile_Legends,2026-03,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56039,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56040,Mobile_Legends,2025-12,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56043,Mobile_Legends,2026-04,moonton released the classic 5v5 mode updates according to the game store.,1,0,1
rev_56044,Mobile_Legends,2026-02,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56045,Mobile_Legends,2026-01,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56046,Mobile_Legends,2026-03,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56047,Mobile_Legends,2026-05,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56048,Mobile_Legends,2026-02,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56049,Mobile_Legends,2026-03,the gameplay experience is optimizing the frame rate latency best moba game on mobile.,2,0,2
rev_56051,Mobile_Legends,2025-12,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56052,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_56053,Mobile_Legends,2025-11,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56054,Mobile_Legends,2025-12,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56055,Mobile_Legends,2025-12,mlbb is just another casual arcade system ok i guess.,3,0,3
rev_56056,Mobile_Legends,2025-12,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56057,Mobile_Legends,2025-11,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56058,Mobile_Legends,2026-01,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56059,Mobile_Legends,2026-03,moonton did a great job incredibly smoothly on my device perfect 60fps performance.,2,0,2
rev_56060,Mobile_Legends,2026-01,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56061,Mobile_Legends,2026-03,the roster system has a new marksman hero today available in the client menu.,1,0,1
rev_56062,Mobile_Legends,2026-02,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56063,Mobile_Legends,2025-11,mlbb is just collecting daily check-in rewards not really my type of game.,3,0,3
rev_56064,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56065,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56066,Mobile_Legends,2026-03,mobile-legends runs highly balanced and fun to play loving the new update!,2,0,2
rev_56067,Mobile_Legends,2026-01,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56068,Mobile_Legends,2026-04,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56069,Mobile_Legends,2026-01,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_56070,Mobile_Legends,2026-05,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56071,Mobile_Legends,2026-04,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56072,Mobile_Legends,2026-03,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56073,Mobile_Legends,2025-12,moonton released the latest skin line events available in the client menu.,1,0,1
rev_56074,Mobile_Legends,2026-05,i am here only for collecting daily check-in rewards whatever i dont care.,3,0,3
rev_56075,Mobile_Legends,2025-12,mobile-legends runs optimizing the frame rate latency perfect 60fps performance.,2,0,2
rev_56076,Mobile_Legends,2026-02,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56077,Mobile_Legends,2026-02,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56078,Mobile_Legends,2025-11,moonton released a new marksman hero today for all global region players.,1,0,1
rev_56079,Mobile_Legends,2026-04,the roster system has the latest skin line events for all global region players.,1,0,1
rev_56080,Mobile_Legends,2025-11,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56081,Mobile_Legends,2026-05,moonton released the latest skin line events available in the client menu.,1,0,1
rev_56082,Mobile_Legends,2025-12,mobile-legends mlbb has serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56083,Mobile_Legends,2026-05,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_56084,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56085,Mobile_Legends,2026-03,just typing random texts another casual arcade system ok i guess.,3,0,3
rev_56086,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56087,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56088,Mobile_Legends,2026-04,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56089,Mobile_Legends,2025-11,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56090,Mobile_Legends,2025-11,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56091,Mobile_Legends,2026-03,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_56092,Mobile_Legends,2025-12,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56093,Mobile_Legends,2026-02,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56094,Mobile_Legends,2026-04,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56095,Mobile_Legends,2026-05,mobile-legends runs optimizing the frame rate latency loving the new update!,2,0,2
rev_56096,Mobile_Legends,2026-03,moonton released the latest skin line events for all global region players.,1,0,1
rev_56097,Mobile_Legends,2025-12,mobile-legends added the latest skin line events for all global region players.,1,0,1
rev_56098,Mobile_Legends,2025-11,mlbb is just to see if this app works ok i guess.,3,0,3
rev_56099,Mobile_Legends,2026-02,i am here only for another casual arcade system not really my type of game.,3,0,3
rev_56101,Mobile_Legends,2026-01,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,1,0
rev_56102,Mobile_Legends,2025-11,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56103,Mobile_Legends,2026-02,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56104,Mobile_Legends,2025-11,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56105,Mobile_Legends,2025-11,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56106,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56107,Mobile_Legends,2026-03,moonton released the classic 5v5 mode updates for all global region players.,1,0,1
rev_56108,Mobile_Legends,2026-01,moonton released the latest skin line events available in the client menu.,1,0,1
rev_56109,Mobile_Legends,2026-02,i am here only for another casual arcade system not really my type of game.,3,0,3
rev_56110,Mobile_Legends,2026-03,the gameplay experience is incredibly smoothly on my device perfect 60fps performance.,2,0,2
rev_56111,Mobile_Legends,2026-02,mobile-legends added the latest skin line events available in the client menu.,1,0,1
rev_56112,Mobile_Legends,2026-05,mlbb is just collecting daily check-in rewards ok i guess.,3,0,3
rev_56113,Mobile_Legends,2026-04,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56114,Mobile_Legends,2026-05,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56115,Mobile_Legends,2026-01,mobile-legends mlbb has network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56116,Mobile_Legends,2026-01,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,1,0
rev_56117,Mobile_Legends,2026-04,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56118,Mobile_Legends,2026-03,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56119,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56120,Mobile_Legends,2026-04,mobile-legends mlbb has serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56121,Mobile_Legends,2026-03,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56122,Mobile_Legends,2026-05,moonton released the latest skin line events for all global region players.,1,0,1
rev_56123,Mobile_Legends,2026-04,the roster system has the latest skin line events for all global region players.,1,0,1
rev_56124,Mobile_Legends,2026-04,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56125,Mobile_Legends,2025-12,mobile-legends mlbb has joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56126,Mobile_Legends,2026-04,moonton released the classic 5v5 mode updates for all global region players.,1,0,1
rev_56127,Mobile_Legends,2026-03,just typing random texts another casual arcade system ok i guess.,3,0,3
rev_56128,Mobile_Legends,2026-04,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,1,0
rev_56129,Mobile_Legends,2026-05,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56130,Mobile_Legends,2026-03,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56131,Mobile_Legends,2026-03,the gameplay experience is incredibly smoothly on my device loving the new update!,2,0,2
rev_56132,Mobile_Legends,2026-05,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56133,Mobile_Legends,2026-04,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_56134,Mobile_Legends,2026-02,the roster system has a new marksman hero today for all global region players.,1,0,1
rev_56135,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56136,Mobile_Legends,2026-01,mobile-legends mlbb has serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56137,Mobile_Legends,2025-11,playing mobile-legends now means network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56138,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56139,Mobile_Legends,2026-03,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56140,Mobile_Legends,2025-11,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56141,Mobile_Legends,2025-12,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56142,Mobile_Legends,2026-03,just typing random texts to see if this app works whatever i dont care.,3,0,3
rev_56143,Mobile_Legends,2026-05,moonton released the latest skin line events available in the client menu.,1,0,1
rev_56144,Mobile_Legends,2026-02,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56145,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56146,Mobile_Legends,2026-01,mobile-legends mlbb has network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56147,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56148,Mobile_Legends,2025-12,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56149,Mobile_Legends,2026-01,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56151,Mobile_Legends,2025-12,the gameplay experience is incredibly smoothly on my device loving the new update!,2,0,2
rev_56152,Mobile_Legends,2025-12,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_56153,Mobile_Legends,2025-12,moonton released a new marksman hero today available in the client menu.,1,0,1
rev_56154,Mobile_Legends,2026-05,mobile-legends mlbb has serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_56155,Mobile_Legends,2026-01,moonton released the classic 5v5 mode updates according to the game store.,1,0,1
rev_56156,Mobile_Legends,2026-01,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56157,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56158,Mobile_Legends,2026-01,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56159,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56160,Mobile_Legends,2026-02,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_56163,Mobile_Legends,2026-04,mobile-legends runs optimizing the frame rate latency perfect 60fps performance.,2,0,2
rev_56164,Mobile_Legends,2026-01,moonton released the classic 5v5 mode updates according to the game store.,1,0,1
rev_56165,Mobile_Legends,2026-01,mobile-legends runs highly balanced and fun to play best moba game on mobile.,2,0,2
rev_56166,Mobile_Legends,2026-01,i am here only for another casual arcade system whatever i dont care.,3,0,3
rev_56167,Mobile_Legends,2026-05,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56168,Mobile_Legends,2025-12,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56169,Mobile_Legends,2025-12,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56170,Mobile_Legends,2026-03,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56171,Mobile_Legends,2026-01,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56172,Mobile_Legends,2026-03,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56173,Mobile_Legends,2026-05,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56174,Mobile_Legends,2025-11,mobile-legends mlbb has serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56175,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56176,Mobile_Legends,2026-02,the roster system has the classic 5v5 mode updates according to the game store.,1,0,1
rev_56177,Mobile_Legends,2026-05,moonton released the latest skin line events available in the client menu.,1,0,1
rev_56178,Mobile_Legends,2025-11,moonton released a new marksman hero today available in the client menu.,1,0,1
rev_56179,Mobile_Legends,2026-03,playing mobile-legends now means network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56180,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56181,Mobile_Legends,2026-05,the gameplay experience is incredibly smoothly on my device perfect 60fps performance.,2,0,2
